mstardisk mstarspheroid sfr sfrspheroid mzgasdisk mzgasspheroid mcolddisk halomass mbh mhot mcoldspheroid zgasdisk zgasspheroid test test1 test2 test3 test4 test5 test6 test7 test8 test9
0 9.30015E+11 60032000 0 305390000 0 12519800000 5.2768E+14 47208500000 5.65911E+13 0 0.024392562 0 0 0 0 0 0 0 0 0 0 0
0 8.37855E+11 59054200 59054200 3638260 0 204310000 5.2737E+14 45556000000 5.62579E+13 0 0.017807547 0 0 0 0 0 0 0 0 0 0 0
0 1.17171E+12 12432300 0 1005220000 15384400000 21065600000 5.2718E+14 87449000000 6.16701E+13 1.71943E+11 0.047718555 0.089473837 0 0 0 0 0 0 0 0 0 0
0 1.1342E+12 3327010000 3149630000 29588400 37326600 1442310000 5.2716E+14 1.36098E+11 6.63553E+13 3742530000 0.020514591 0.009973627 0 0 0 0 0 0 0 0 0 0
0 1.34438E+12 3431750000 3364220000 0 16273900 0 5.2687E+14 75969100000 5.23481E+13 1191600000 0 0.013657184 0 0 0 0 0 0 0 0 0 0
0 1.51637E+12 1155210000 1147130000 28405500 9556090000 1848040000 5.2683E+14 88950100000 5.62315E+13 94991400000 0.015370609 0.100599528 0 0 0 0 0 0 0 0 0 0
1348680000 1.02962E+12 1758510 0 240561000 0 8218110000 5.2617E+14 1.24989E+11 6.88656E+13 0 0.029272059 0 0 0 0 0 0 0 0 0 0 0
458461000 1.18044E+12 123144000 0 758131000 12469800000 24415600000 5.2584E+14 75158300000 6.33271E+13 1.08898E+11 0.03105109 0.11450899 0 0 0 0 0 0 0 0 0 0
0 1.23114E+12 254909000 253624000 1833310 1496670000 431835000 5.2556E+14 96140500000 6.46995E+13 21690600000 0.004245395 0.069000858 0 0 0 0 0 0 0 0 0 0
0 1.33721E+12 251384000 224129000 15471500 3720970 895276000 5.2518E+14 65550100000 3.95657E+13 644012000 0.017281263 0.005777796 0 0 0 0 0 0 0 0 0 0
0 1.06724E+12 2086570000 1972940000 18635700 41630100 1628350000 5.25E+14 61452600000 6.69091E+13 1897160000 0.01144453 0.021943379 0 0 0 0 0 0 0 0 0 0
0 2.07803E+12 4514680000 4250090000 3507230 13245300000 581659000 5.2473E+14 2.34429E+11 7.03652E+13 1.83689E+11 0.006029701 0.072107203 0 0 0 0 0 0 0 0 0 0
0 8.16567E+11 0 0 17290500 0 1380930000 5.2427E+14 37662900000 5.10694E+13 0 0.01252091 0 0 0 0 0 0 0 0 0 0 0
0 1.26387E+12 21319700 0 1104020000 0 29066800000 5.2426E+14 66463000000 4.76399E+13 0 0.037982165 0 0 0 0 0 0 0 0 0 0 0
0 1.23676E+12 12502800000 12475500000 9666390 1328130000 1179340000 5.2329E+14 74431200000 5.91133E+13 28249800000 0.00819644 0.047013784 0 0 0 0 0 0 0 0 0 0
0 1.15388E+12 72473000 0 398263000 38523000 17069500000 5.2309E+14 1.11259E+11 6.49624E+13 731525000 0.023331849 0.052661221 0 0 0 0 0 0 0 0 0 0
0 1.23605E+12 2873320000 2869930000 57897200 1438360000 2369520000 5.2308E+14 56852400000 5.36775E+13 22414500000 0.024434147 0.064170961 0 0 0 0 0 0 0 0 0 0
0 1.71173E+12 2869290000 0 551884000 0 14078000000 5.2188E+14 1.5005E+11 6.78216E+13 0 0.039201875 0 0 0 0 0 0 0 0 0 0 0
0 1.63573E+12 3443050000 3440150000 0 10201300000 0 5.2129E+14 1.1241E+11 6.21069E+13 1.06191E+11 0 0.09606558 0 0 0 0 0 0 0 0 0 0
0 1.27281E+12 36373300 0 163112000 7154850000 7000000000 5.2116E+14 79792400000 6.86427E+13 74942500000 0.023301714 0.095471195 0 0 0 0 0 0 0 0 0 0
0 1.49887E+12 7585280000 7579730000 62439800 72145300 4166320000 5.2115E+14 1.38824E+11 6.78479E+13 3612450000 0.014986799 0.019971294 0 0 0 0 0 0 0 0 0 0
0 9.4526E+11 890354000 707977000 103104000 30272700 2375920000 5.2096E+14 52550600000 5.88651E+13 2250920000 0.043395401 0.013449034 0 0 0 0 0 0 0 0 0 0
0 1.17007E+12 5532410000 5519170000 8440090 7827170000 517823000 5.2085E+14 78816400000 5.54724E+13 98250900000 0.016299179 0.079665123 0 0 0 0 0 0 0 0 0 0
0 1.41397E+12 17933300 0 9088070 0 966136000 5.2055E+14 1.19854E+11 5.97655E+13 0 0.009406616 0 0 0 0 0 0 0 0 0 0 0
0 1.12412E+12 9179810000 9176260000 245357000 8571880000 5602280000 5.2024E+14 56951400000 5.41249E+13 1.06297E+11 0.043795919 0.080640846 0 0 0 0 0 0 0 0 0 0
0 9.86653E+11 39820900000 39803200000 3128000 4253340000 106151000 5.1985E+14 54739800000 5.51129E+13 46346800000 0.029467457 0.091772032 0 0 0 0 0 0 0 0 0 0
0 1.47622E+12 2308960000 1652370000 185700000 54343200 5023290000 5.1967E+14 1.3292E+11 7.05951E+13 2410510000 0.036967804 0.022544275 0 0 0 0 0 0 0 0 0 0
0 2.23311E+12 9005290000 8865520000 9536570 262577000 245396000 5.1898E+14 1.74799E+11 6.66797E+13 11342600000 0.038861962 0.023149631 0 0 0 0 0 0 0 0 0 0
0 1.80128E+12 6210800000 6208490000 33818000 48928500 1672100000 5.1817E+14 1.52558E+11 6.81314E+13 2334580000 0.020224867 0.020958159 0 0 0 0 0 0 0 0 0 0
0 1.14471E+12 945712000 906977000 88725100 39849400 4462540000 5.178E+14 1.14328E+11 5.76586E+13 2211750000 0.019882197 0.018017136 0 0 0 0 0 0 0 0 0 0
0 1.88663E+12 110424000 108363000 119055000 11860100000 3036130000 5.1655E+14 1.69429E+11 5.96223E+13 1.41244E+11 0.039212748 0.083968877 0 0 0 0 0 0 0 0 0 0
0 1.82706E+12 9494860 0 24756000 0 2695650000 5.1587E+14 2.1946E+11 6.44995E+13 0 0.009183685 0 0 0 0 0 0 0 0 0 0 0
0 3.88491E+11 64874900000 64806200000 31830.8 14709800000 5532110 5.1487E+14 12002000000 3.53448E+13 1.32669E+11 0.005753826 0.110875939 0 0 0 0 0 0 0 0 0 0
0 1.26428E+12 8299260000 7577590000 2072660 1530030000 226491000 5.1382E+14 71407900000 5.07002E+13 23861000000 0.00915118 0.064122627 0 0 0 0 0 0 0 0 0 0
0 1.07135E+12 243939000 0 44412600 0 3303100000 5.1306E+14 1.11017E+11 6.22937E+13 0 0.013445733 0 0 0 0 0 0 0 0 0 0 0
0 7.938E+11 2219790 0 90111300 73494900 6215330000 5.1195E+14 39031700000 6.04245E+13 1823470000 0.014498233 0.040304968 0 0 0 0 0 0 0 0 0 0
0 5.3831E+11 2350940000 2316930000 71740400 1011260 4479800000 5.1172E+14 20940600000 3.91209E+13 248600000 0.016014197 0.00406782 0 0 0 0 0 0 0 0 0 0
0 1.83053E+12 11920600000 11901600000 7197100 5549880000 1353540000 5.1137E+14 1.38717E+11 6.91064E+13 60037200000 0.005317242 0.092440687 0 0 0 0 0 0 0 0 0 0
0 1.35085E+12 6054810000 5971660000 4789730 6145820000 381804000 5.1122E+14 71816400000 5.86163E+13 95731300000 0.012544997 0.064198648 0 0 0 0 0 0 0 0 0 0
0 9.16262E+11 5745300000 5574560000 0 3818670000 0 5.1113E+14 44753300000 4.90077E+13 65386600000 0 0.058401416 0 0 0 0 0 0 0 0 0 0
0 1.41216E+12 608414000 438778000 268171 499537000 113503000 5.1006E+14 1.26616E+11 5.93592E+13 15676200000 0.002362678 0.03186595 0 0 0 0 0 0 0 0 0 0
0 1.42428E+12 57355500 0 26801900 0 1912510000 5.097E+14 2.28313E+11 6.69231E+13 0 0.014013992 0 0 0 0 0 0 0 0 0 0 0
0 1.35937E+12 1899380 0 448607000 12555700000 20701600000 5.0868E+14 1.87817E+11 6.61806E+13 1.65031E+11 0.021670161 0.076080858 0 0 0 0 0 0 0 0 0 0
0 1.21532E+12 74618200 0 507773000 0 31076500000 5.0855E+14 95802700000 6.11021E+13 0 0.016339453 0 0 0 0 0 0 0 0 0 0 0
5,881,620,001,476,860,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.21576E+12 37357600 0 169556000 0 7362080000 5.0765E+14 1.09363E+11 6.22639E+13 0 0.023030991 0 0 0 0 0 0 0 0 0 0 0
0 1.02677E+12 1202680000 1195650000 0 460247000 0 5.0762E+14 1.10294E+11 6.50151E+13 10462100000 0 0.043991837 0 0 0 0 0 0 0 0 0 0
0 1.37571E+12 810343000 793870000 701035000 6504040000 18752900000 5.0744E+14 1.11476E+11 5.79251E+13 92639600000 0.037382751 0.070207989 0 0 0 0 0 0 0 0 0 0
43603400000 1.0332E+12 91461500 0 22149600 10236900000 863700000 5.071E+14 63559900000 5.92382E+13 1.00531E+11 0.025645016 0.101828292 0 0 0 0 0 0 0 0 0 0
0 5.60279E+11 51360400 0 600256000 2156490000 17349400000 5.0692E+14 20140000000 4.23143E+13 33649400000 0.034598084 0.064087027 0 0 0 0 0 0 0 0 0 0
0 8.12639E+11 86263900 0 8773600 93171500 1448960000 5.0686E+14 61267500000 5.37386E+13 2851670000 0.006055102 0.032672609 0 0 0 0 0 0 0 0 0 0
0 1.38476E+12 5844490000 5693050000 1659540 286922000 195197000 5.0638E+14 50332300000 6.29351E+13 12452800000 0.008501872 0.023040762 0 0 0 0 0 0 0 0 0 0
0 1.07907E+12 2828190000 2485180000 79020500 2314920000 3027950000 5.0616E+14 52604500000 6.07196E+13 33711800000 0.026097029 0.068667944 0 0 0 0 0 0 0 0 0 0
0 9.72778E+11 1011970000 942237000 1796310 333803000 246140000 5.0547E+14 55715100000 3.62665E+13 10875400000 0.00729792 0.0306934 0 0 0 0 0 0 0 0 0 0
0 1.0635E+12 605121000 592573000 7686080 24427700 286777000 5.0501E+14 46676600000 4.98298E+13 1465540000 0.026801591 0.016668054 0 0 0 0 0 0 0 0 0 0
0 1.04042E+12 205596000 0 33675000 0 2102010000 5.0489E+14 76789700000 5.96645E+13 0 0.01602038 0 0 0 0 0 0 0 0 0 0 0
0 1.71414E+12 71632700000 71632100000 20095700 18598100000 312409000 5.0465E+14 1.37654E+11 6.24992E+13 1.4679E+11 0.064324971 0.126698685 0 0 0 0 0 0 0 0 0 0
0 1.6893E+12 7451250000 7237750000 0 242274000 0 5.046E+14 1.39265E+11 6.50325E+13 11803900000 0 0.020524911 0 0 0 0 0 0 0 0 0 0
0 1.16375E+12 1251070000 0 141201000 0 7810880000 5.036E+14 54989900000 5.49355E+13 0 0.018077477 0 0 0 0 0 0 0 0 0 0 0
0 2.15363E+12 17156800 0 1156400000 20273100000 48204800000 5.0275E+14 4.14189E+11 6.75918E+13 2.79026E+11 0.023989312 0.07265667 0 0 0 0 0 0 0 0 0 0
0 7.73828E+11 630481000 487086000 168644000 70649000 5871110000 5.0246E+14 31393600000 5.96771E+13 2781700000 0.028724381 0.025397778 0 0 0 0 0 0 0 0 0 0
0 1.50348E+12 13826600 0 27956800 0 2039850000 5.0243E+14 1.15557E+11 6.34953E+13 0 0.013705321 0 0 0 0 0 0 0 0 0 0 0
0 1.24821E+12 7021550000 6890150000 7030480 11894900000 376565000 5.0233E+14 83676100000 5.04251E+13 1.01001E+11 0.01867003 0.117770121 0 0 0 0 0 0 0 0 0 0
0 6.71844E+11 1571450000 1557590000 96894100 37987800 4396730000 5.0229E+14 23971100000 1.32772E+12 2587300000 0.022037764 0.01468241 0 0 0 0 0 0 0 0 0 0
0 1.59617E+12 576559000 562494000 675651 6823170000 50615000 5.02E+14 1.08371E+11 6.63133E+13 97499600000 0.013348829 0.069981518 0 0 0 0 0 0 0 0 0 0
0 1.01289E+12 2452960000 726528000 221883000 2472820000 6044320000 5.0138E+14 41276100000 4.96043E+13 26824700000 0.03670934 0.092184442 0 0 0 0 0 0 0 0 0 0
0 1.42978E+12 9172020000 9058110000 2346160 147314000 160104000 5.0132E+14 57802500000 5.23599E+13 4390640000 0.014653975 0.033551828 0 0 0 0 0 0 0 0 0 0
0 1.64469E+12 1367370000 1223520000 248311000 153167000 10022300000 5.0124E+14 1.01026E+11 5.59936E+13 6721750000 0.02477585 0.022786774 0 0 0 0 0 0 0 0 0 0
0 1.45179E+12 4393180000 4392210000 0 0 0 5.0117E+14 1.57435E+11 6.305E+13 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1.54258E+12 34073000 0 185143000 0 6346830000 5.0044E+14 93700700000 6.31857E+13 0 0.02917094 0 0 0 0 0 0 0 0 0 0 0
0 1.06083E+12 1058960000 1056180000 336996000 758305000 10217800000 5.002E+14 63446200000 5.86647E+13 10729600000 0.032981268 0.070674116 0 0 0 0 0 0 0 0 0 0
0 1.54856E+12 5231410 0 289559000 1015570000 15615500000 5.0002E+14 1.34286E+11 6.22521E+13 21147400000 0.01854305 0.048023398 0 0 0 0 0 0 0 0 0 0
0 8.55957E+11 21928000 0 14288900 9661260 1202560000 4.9975E+14 53718700000 5.7261E+13 2347290000 0.011882068 0.004115921 0 0 0 0 0 0 0 0 0 0
0 1.45429E+12 28121900 28121900 0 503347 0 4.9975E+14 1.08364E+11 4.97125E+13 35984300 0 0.013987961 0 0 0 0 0 0 0 0 0 0
18,403,800,001,406,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.40917E+12 212002000 212002000 6322.18 2305970 6748680 4.9905E+14 66843900000 4.66923E+13 360955000 0.000936802 0.006388525 0 0 0 0 0 0 0 0 0 0
0 1.50224E+12 25849600 0 148986000 4951170000 6396820000 4.9804E+14 85632400000 6.13447E+13 55200900000 0.023290635 0.089693646 0 0 0 0 0 0 0 0 0 0
0 1.1423E+12 351587000 0 251213000 8996760000 16956500000 4.9768E+14 90070200000 6.3207E+13 1.06529E+11 0.014815145 0.084453623 0 0 0 0 0 0 0 0 0 0
12484600000 6.23017E+11 10768800 0 223659000 104112000 10531600000 4.975E+14 31602500000 4.43543E+13 1807480000 0.021236944 0.057600637 0 0 0 0 0 0 0 0 0 0
0 9.33437E+11 0 0 653225000 18179300000 12653500000 4.9733E+14 49368600000 2.52752E+13 1.48968E+11 0.051624057 0.122034934 0 0 0 0 0 0 0 0 0 0
0 1.51786E+12 6688800000 6270430000 523901 7747580000 108689000 4.9702E+14 91979000000 5.58447E+13 1.13097E+11 0.004820184 0.068503851 0 0 0 0 0 0 0 0 0 0
0 1.00005E+12 1942020 0 201781000 5296680000 6798400000 4.9554E+14 48819500000 5.07042E+13 58061500000 0.02968066 0.091225339 0 0 0 0 0 0 0 0 0 0
0 9.41217E+11 5962430000 5792200000 0.734607 1296490000 1007.72 4.9533E+14 22176800000 3.81583E+13 36365600000 0.000728979 0.03565155 0 0 0 0 0 0 0 0 0 0
0 1.33765E+12 911404000 891054000 0 102810000 0 4.9497E+14 65276100000 6.44159E+13 3143520000 0 0.032705375 0 0 0 0 0 0 0 0 0 0
0 8.04496E+11 1061750000 1035960000 2025180 30693900 173568000 4.948E+14 33082600000 5.03513E+13 1342570000 0.011667934 0.022862048 0 0 0 0 0 0 0 0 0 0
0 1.1482E+12 8811390 0 109107000 17597800000 5570620000 4.9448E+14 1.13138E+11 5.38873E+13 1.95174E+11 0.01958615 0.090164674 0 0 0 0 0 0 0 0 0 0
0 9.60762E+11 2028100000 2028100000 0 4409190000 0 4.9424E+14 65815100000 5.19239E+13 66927100000 0 0.065880488 0 0 0 0 0 0 0 0 0 0
0 1.10475E+12 1274960000 1116930000 22785400 69952700 1059320000 4.9378E+14 42786500000 4.97502E+13 2854070000 0.021509459 0.024509805 0 0 0 0 0 0 0 0 0 0
0 1.6968E+12 93880200 0 93139800 15636400000 4465320000 4.9368E+14 1.40623E+11 6.08338E+13 1.80763E+11 0.020858483 0.086502216 0 0 0 0 0 0 0 0 0 0
0 6.20265E+11 2370140000 2256150000 1154340 126892000 92092800 4.9328E+14 13999000000 4.975E+13 4293710000 0.01253453 0.029552997 0 0 0 0 0 0 0 0 0 0
0 1.80797E+12 549697000 548889000 239702000 21024000000 9364940000 4.9306E+14 1.70557E+11 6.32847E+13 2.20297E+11 0.025595679 0.095434799 0 0 0 0 0 0 0 0 0 0
0 1.10186E+12 4463560000 4131200000 13366500 147557000 1330120000 4.9238E+14 43690400000 5.43093E+13 4644830000 0.010049093 0.031768009 0 0 0 0 0 0 0 0 0 0
0 8.14039E+11 105850000 47377600 944730 3360850000 79439600 4.922E+14 40406100000 4.3726E+13 37887000000 0.011892431 0.088707208 0 0 0 0 0 0 0 0 0 0
0 9.74922E+11 4238220000 3929200000 14173900 211584000 647330000 4.9214E+14 42492100000 3.80895E+13 7012480000 0.021895942 0.030172492 0 0 0 0 0 0 0 0 0 0
0 1.6522E+12 5397580000 5385000000 354154 12729800000 41721400 4.9185E+14 1.25303E+11 5.3331E+13 1.61235E+11 0.008488545 0.07895184 0 0 0 0 0 0 0 0 0 0
0 2.03996E+12 26705600 0 169769000 12053000000 7379060000 4.9185E+14 1.5235E+11 5.96568E+13 1.22599E+11 0.02300686 0.098312384 0 0 0 0 0 0 0 0 0 0
0 1.49744E+12 2630160000 2630160000 12964.7 10834200000 13836000 4.9168E+14 1.3604E+11 6.11977E+13 1.25934E+11 0.000937027 0.086030778 0 0 0 0 0 0 0 0 0 0
0 2.00747E+12 5399000000 5395690000 3399070 635145000 407587000 4.9125E+14 1.76961E+11 6.30874E+13 14358200000 0.008339496 0.044235698 0 0 0 0 0 0 0 0 0 0
232392000 1.5291E+12 229286000 0 96951000 1526220000 4145240000 4.9071E+14 1.26105E+11 6.113E+13 24889200000 0.023388513 0.061320573 0 0 0 0 0 0 0 0 0 0
1785400000 1.1549E+12 6235250 0 271920000 0 36612400000 4.9032E+14 1.19985E+11 5.2436E+13 0 0.007426992 0 0 0 0 0 0 0 0 0 0 0
0 1.2759E+12 9513360000 9432890000 35042100 51186900 2062980000 4.9023E+14 67932100000 5.28116E+13 1951570000 0.016986156 0.026228575 0 0 0 0 0 0 0 0 0 0
0 1.11746E+12 3828240000 3752390000 6203290 3643070000 458060000 4.901E+14 51677400000 5.63638E+13 44262800000 0.013542527 0.082305457 0 0 0 0 0 0 0 0 0 0
0 1.00374E+12 762981000 747319000 2667560 240989000 379689000 4.9006E+14 75265700000 5.68623E+13 10288200000 0.007025645 0.023423825 0 0 0 0 0 0 0 0 0 0
24,637,600,001,303,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.39929E+12 0 0 61673000 249749000 3313410000 4.8972E+14 1.4409E+11 5.90467E+13 7643350000 0.018613151 0.032675332 0 0 0 0 0 0 0 0 0 0
0 1.59348E+12 64484400 0 65858400 11628000000 3685950000 4.8957E+14 1.98006E+11 6.07726E+13 1.64987E+11 0.017867415 0.07047828 0 0 0 0 0 0 0 0 0 0
0 1.45114E+12 54616800 0 45907000 12079500000 1395760000 4.8928E+14 1.15299E+11 5.62974E+13 1.30137E+11 0.032890325 0.092821411 0 0 0 0 0 0 0 0 0 0
0 1.21099E+12 144045000 0 479310000 67359600 15544100000 4.8925E+14 83864200000 5.21368E+13 1720340000 0.030835494 0.039154818 0 0 0 0 0 0 0 0 0 0
0 1.42386E+12 484465000 480655000 1199960 0 162903000 4.8894E+14 1.29582E+11 6.05805E+13 0 0.007366101 0 0 0 0 0 0 0 0 0 0 0
0 2.10881E+12 451522000 451401000 9385480 25510100000 550691000 4.8888E+14 1.97545E+11 6.54059E+13 2.45096E+11 0.017043097 0.104082074 0 0 0 0 0 0 0 0 0 0
0 1.41708E+12 2696490000 2374370000 39789200 8938130000 2519540000 4.8884E+14 1.6734E+11 6.47219E+13 1.0639E+11 0.015792248 0.084012877 0 0 0 0 0 0 0 0 0 0
0 4.68128E+11 6790280000 6790280000 4306140 745414000 421228000 4.8879E+14 14190700000 4.3163E+13 14398000000 0.010222825 0.051772052 0 0 0 0 0 0 0 0 0 0
0 1.29103E+12 1562330000 1560120000 5010450 34044000 267678000 4.8859E+14 93971000000 5.52266E+13 1305790000 0.018718199 0.026071574 0 0 0 0 0 0 0 0 0 0
0 1.19181E+12 28291900000 28250600000 12286200 9262330000 546311000 4.8779E+14 1.1358E+11 6.00856E+13 94211300000 0.022489388 0.098314427 0 0 0 0 0 0 0 0 0 0
0 1.1544E+12 3332260000 3324710000 7929510 56138600 879734000 4.8736E+14 82351100000 6.13049E+13 4479670000 0.009013531 0.012531861 0 0 0 0 0 0 0 0 0 0
23465800000 8.83898E+11 0 0 75695600 7080370000 3625850000 4.8707E+14 58680600000 6.07849E+13 82820700000 0.02087665 0.085490342 0 0 0 0 0 0 0 0 0 0
0 1.27196E+12 77889700 0 74368800 6037460000 2291510000 4.8702E+14 96540600000 6.00866E+13 47286300000 0.032454059 0.127678841 0 0 0 0 0 0 0 0 0 0
0 6.48514E+11 2418650000 2412750000 484516 99573200 138596000 4.8672E+14 19274000000 4.60979E+13 2941910000 0.003495887 0.033846447 0 0 0 0 0 0 0 0 0 0
0 9.17117E+11 26980200 0 69908900 0 7296640000 4.8604E+14 48008900000 6.01009E+13 0 0.009580972 0 0 0 0 0 0 0 0 0 0 0
0 1.54236E+12 429057000 429057000 0 870781 0 4.8553E+14 1.49673E+11 6.61817E+13 141533000 0 0.006152494 0 0 0 0 0 0 0 0 0 0
0 9.5119E+11 151252000 100154000 1169210 6501090 210881000 4.8479E+14 46640700000 4.34256E+13 572650000 0.005544407 0.011352641 0 0 0 0 0 0 0 0 0 0
0 9.02301E+11 5041530000 4969040000 17929100 7346630000 858364000 4.8472E+14 43125300000 4.93958E+13 1.01925E+11 0.020887526 0.072078783 0 0 0 0 0 0 0 0 0 0
0 1.46025E+12 17665900000 15104400000 16970300 188720000 764805000 4.845E+14 69220600000 5.91728E+13 6130170000 0.022189055 0.030785443 0 0 0 0 0 0 0 0 0 0
0 1.17308E+12 1962220000 1529530000 169890000 249997 10450500000 4.8436E+14 86622700000 4.96371E+13 13978400 0.016256638 0.017884522 0 0 0 0 0 0 0 0 0 0
0 1.58291E+12 759524000 95214800 9446750 17018500000 601389000 4.8411E+14 95749500000 5.76415E+13 1.2887E+11 0.015708219 0.13205944 0 0 0 0 0 0 0 0 0 0
0 9.64878E+11 130556000 0 26147600 0 3393170000 4.8407E+14 44555200000 3.46461E+13 0 0.00770595 0 0 0 0 0 0 0 0 0 0 0
0 1.72592E+12 840317000 816433000 14375000 10825700 966018000 4.8369E+14 94643100000 6.09279E+13 558287000 0.014880675 0.019390923 0 0 0 0 0 0 0 0 0 0
0 5.19518E+11 3207400000 3184400000 35390600 383646000 1977040000 4.8368E+14 23815800000 4.70357E+13 9402020000 0.017900801 0.040804636 0 0 0 0 0 0 0 0 0 0
0 7.61421E+11 2884260000 2781830000 405250000 159587000 13416300000 4.8319E+14 56209900000 4.91094E+13 10085300000 0.030205794 0.015823724 0 0 0 0 0 0 0 0 0 0
0 9.92251E+11 385859000 377256000 78279100 219046000 6091270000 4.8202E+14 1.03714E+11 5.47513E+13 7197040000 0.012851031 0.030435568 0 0 0 0 0 0 0 0 0 0
0 1.19227E+12 4326740000 3352800000 7196090 2862840000 586305000 4.8126E+14 62262600000 5.57465E+13 35207900000 0.012273629 0.081312433 0 0 0 0 0 0 0 0 0 0
0 1.24333E+12 1112970000 1015100000 10184800 24344400000 725221000 4.8092E+14 97469600000 1.37778E+13 2.7476E+11 0.014043719 0.088602417 0 0 0 0 0 0 0 0 0 0
0 7.16806E+11 736305000 722240000 24270700 36552000 1811540000 4.8073E+14 30875300000 4.59061E+13 1986160000 0.013397827 0.018403351 0 0 0 0 0 0 0 0 0 0
0 1.10959E+12 1.76524E+11 1.6041E+11 0 12237800000 0 4.8026E+14 47482400000 5.87745E+13 1.47407E+11 0 0.083020481 0 0 0 0 0 0 0 0 0 0
0 1.49361E+12 1570870000 1414840000 2.13187 503946000 684.527 4.8014E+14 1.14897E+11 6.31089E+13 15150500000 0.003114369 0.033262665 0 0 0 0 0 0 0 0 0 0
0 1.35279E+12 4329180000 4280400000 36291100 174135000 2226730000 4.7969E+14 76472300000 5.426E+13 9538040000 0.016297935 0.018256896 0 0 0 0 0 0 0 0 0 0
0 1.30404E+12 1879840000 1020250000 78166400 10753700 3268550000 4.7947E+14 68987600000 5.44207E+13 684628000 0.023914702 0.015707362 0 0 0 0 0 0 0 0 0 0
0 1.43065E+12 3685970000 3685970000 0 96430900 0 4.7942E+14 83631900000 5.91815E+13 2786630000 0 0.034604845 0 0 0 0 0 0 0 0 0 0
0 1.41236E+12 649810000 647741000 6751.53 506523000 7921320 4.794E+14 86112500000 5.59127E+13 9485540000 0.000852324 0.05339949 0 0 0 0 0 0 0 0 0 0
0 1.07727E+12 4156540000 4110280000 24253500 1095420000 879503000 4.7913E+14 51377000000 4.92112E+13 17149700000 0.02757637 0.063874004 0 0 0 0 0 0 0 0 0 0
613,977,000,067,778,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
1382860000 1.08236E+12 889971000 0 230875000 0 10441200000 4.7874E+14 89863000000 5.7291E+13 0 0.022111922 0 0 0 0 0 0 0 0 0 0 0
0 9.39422E+11 673792000 611450000 344931000 1822770000 8607880000 4.785E+14 50930900000 5.51462E+13 20368200000 0.040071539 0.089490971 0 0 0 0 0 0 0 0 0 0
0 2.23472E+12 640860000 633081000 11013000 816059 323052000 4.7823E+14 1.40725E+11 6.59534E+13 184528000 0.034090487 0.004422413 0 0 0 0 0 0 0 0 0 0
2831030000 1.4672E+12 2222950000 0 379539000 0 10248000000 4.7812E+14 2.38526E+11 6.73803E+13 0 0.037035422 0 0 0 0 0 0 0 0 0 0 0
0 1.15821E+12 3619510000 3593220000 768350000 8553620000 22472500000 4.776E+14 50244600000 4.64737E+13 78965200000 0.034190677 0.108321387 0 0 0 0 0 0 0 0 0 0
1.40172E+11 1.5603E+12 1958950 0 9518430000 0 1.14273E+11 4.773E+14 1.03431E+11 6.02625E+13 0 0.083295529 0 0 0 0 0 0 0 0 0 0 0
0 9.36119E+11 230235000 228543000 0 1268650000 0 4.7727E+14 29667500000 4.8663E+13 10657000000 0 0.119043821 0 0 0 0 0 0 0 0 0 0
0 1.38379E+12 10143500000 10121000000 32792900 3856420000 988009000 4.7627E+14 66127700000 5.76956E+13 50313900000 0.033190892 0.076647209 0 0 0 0 0 0 0 0 0 0
0 1.11032E+12 1714760000 1293980000 26926300 17476600 1959330000 4.7614E+14 48422000000 4.72017E+13 1293830000 0.013742606 0.013507648 0 0 0 0 0 0 0 0 0 0
0 1.11851E+12 5585730 0 244664000 5006910000 7855700000 4.7602E+14 75933600000 5.63857E+13 71022000000 0.031144774 0.070498015 0 0 0 0 0 0 0 0 0 0
0 9.4202E+11 7997030000 6215240000 491499 32232600 254615000 4.7596E+14 40982200000 4.47039E+13 1915020000 0.001930362 0.016831469 0 0 0 0 0 0 0 0 0 0
0 1.04168E+12 1773260000 1773260000 2990300 12019500000 376368000 4.7591E+14 77126700000 3.61748E+13 1.19139E+11 0.007945149 0.10088636 0 0 0 0 0 0 0 0 0 0
0 1.6641E+12 21780600 0 36033200 9731740000 2275860000 4.756E+14 1.14144E+11 5.80855E+13 1.05131E+11 0.015832784 0.092567749 0 0 0 0 0 0 0 0 0 0
0 4.79371E+11 466378000 0 68595000 2810860000 3858390000 4.7559E+14 22347200000 4.77702E+13 26827400000 0.017778141 0.104775714 0 0 0 0 0 0 0 0 0 0
